Title;Date;Price (€);Product Name
Lidl;19.4.2023;0.22;Žemlja XXL
Lidl;19.4.2023;0.99;Salama Milano
Merkur;17.4.2023;;
Spar;12.4.2023;;
Lidl;4.4.2023;3.99;Piščančji mini file XXL 450 g za
Lidl;4.4.2023;3.59;Gurmanske pleskavice s hamburško slanino 490 g za
Lidl;4.4.2023;2.09;Piščančja stegna 600 g za
Lidl;4.4.2023;6.99;Svinjski kotleti XXL
Lidl;4.4.2023;1.29;Salama s posipom več vrst
Lidl;4.4.2023;2.99;Čajna klobasica
Lidl;4.4.2023;1.19;Mango
Lidl;4.4.2023;0.59;Mlada čebula
Lidl;4.4.2023;1.99;Bučke
Lidl;4.4.2023;1.19;BIO limone
Lidl;4.4.2023;4.99;Kalanhoja
Lidl;4.4.2023;4.99;Velikonočni zajček
Lidl;4.4.2023;5.49;Izbor velikonočnih lončnic
Spar;4.4.2023;1.19;Banane
Spar;31.3.2023;;
Eurospin;31.3.2023;;
Mercator;31.3.2023;;
Lidl;29.3.2023;4.49;Piščančja nabodala/nabodalca XXL 480 g za
Lidl;29.3.2023;5.59;Filet de mignon 200 g za
Lidl;29.3.2023;3.99;Puranji medaljoni 400 g za
Lidl;29.3.2023;5.99;Velikonočna šunka
Lidl;29.3.2023;2.05;Poli mini
Lidl;29.3.2023;1.09;Slovenska zelena jabolka
Lidl;29.3.2023;0.79;Rdeča pesa 500 g za
Lidl;29.3.2023;1.79;Temno grozdje 500 g za
Lidl;29.3.2023;0.99;Solatna mešanica 125 g za
Lidl;29.3.2023;3.99;Vrtni hibiskus
Lidl;29.3.2023;3.99;Jagodičevje
Lidl;29.3.2023;12.99;Tilancija
Lidl;29.3.2023;9.99;Magnolija
Mercator;23.3.2023;;
Lidl;22.3.2023;2.89;Svinjski steaki 350 g za
Lidl;22.3.2023;2.39;Odščipanci 400 g za
Lidl;22.3.2023;5.49;Račji prsni file 420 g za
Lidl;22.3.2023;2.49;Poetovio piščančji narezek 250 g za
Lidl;22.3.2023;1.99;Piščančje krače 600 g za
Lidl;22.3.2023;1.69;Limone
Lidl;22.3.2023;1.59;Slovenski česen ”Česnek” 150 g za
Lidl;22.3.2023;1.69;Klementine
Lidl;22.3.2023;0.99;Kumare
Lidl;22.3.2023;10.99;Dvostebelna orhideja Phalaenopsis
Lidl;22.3.2023;1.19;Gnojilne palčke za orhideje
Lidl;22.3.2023;9.99;Dvostebelna orhideja Phalaenopsis
Lidl;22.3.2023;5.99;Čajna salama
Lidl;22.3.2023;0.22;Žemlja XXL
Lidl;22.3.2023;1.59;Sir Tilsiter
Lidl;22.3.2023;3.39;Zamrznjene maline 500 g za
Lidl;22.3.2023;0.75;Mlečna rezina
Lidl;22.3.2023;1.99;Sir Edamec 250 g za
Lidl;22.3.2023;4.19;Panirani fileji osliča 700 g za
Lidl;22.3.2023;0.65;Tekoči jogurt lahki
Lidl;22.3.2023;0.69;Tekoči jogurt
Spar;21.3.2023;1.19;Pomaranče Natalia
Spar;21.3.2023;6.29;Alpsko mleko 6 x 1l za
Merkur;20.3.2023;;
Mercator;16.3.2023;;
Lidl;15.3.2023;5.99;Piščančje prsi
Lidl;15.3.2023;3.59;Svinjski zrezki za hitro pripravo 400 g za
Lidl;15.3.2023;2.45;Pleskavice 450 g za
Lidl;15.3.2023;5.99;Jelenji medaljoni 100 g za
Lidl;15.3.2023;2.99;Klobasa za kuhanje 500 g za
Lidl;15.3.2023;3.69;Nektarine
Lidl;15.3.2023;0.29;Kivi
Lidl;15.3.2023;2.19;Bučke
Lidl;15.3.2023;1.79;Belo grozdje
Lidl;15.3.2023;9.99;Španski bezeg
Lidl;15.3.2023;1.79;Nagelj
Lidl;15.3.2023;1.99;Okrasno grmičevje
