store,date,product_name,regular_price,discounted_price
mercator,2017-10-18,zelje ploščato,,45.0
mercator,2017-10-19,Mercator akcija Enkrat kupite,,20.0
mercator,2017-10-19,Mercator akcija Enkrat kupite,,20.0
lidl,2017-10-25,čevapčiči XXL,,48.0
lidl,2017-10-25,bela štruca,,69.0
lidl,2017-10-25,jogurt na grški način,,69.0
lidl,2017-10-25,dimljena slanina pribl.,,99.0
lidl,2017-10-25,sirni namaz Philadelphia,,39.0
lidl,2017-10-25,skuta,,99.0
lidl,2017-10-25,čevapčiči XXL,,48.0
lidl,2017-10-25,bela štruca,,69.0
lidl,2017-10-25,jogurt na grški način,,69.0
lidl,2017-10-25,dimljena slanina pribl.,,99.0
lidl,2017-10-25,sirni namaz Philadelphia,,39.0
lidl,2017-10-25,skuta,,99.0
mercator,2017-10-25,kava Franck mleta,,79.0
mercator,2017-10-25,piščančji medaljoni začinjeni,,59.0
mercator,2017-10-25,hruške viljamovke,,35.0
mercator,2017-10-25,kava Franck mleta,,79.0
mercator,2017-10-25,piščančji medaljoni začinjeni,,59.0
mercator,2017-10-25,hruške viljamovke,,35.0
mercator,2017-10-26,Mercator akcija Enkrat kupite,,20.0
mercator,2017-10-26,Mercator akcija Enkrat kupite,,20.0
eurospin,2017-10-30,v ponedeljek,,20.0
eurospin,2017-10-30,v ponedeljek,,20.0
mercator,2017-10-30,Mercator akcija Enkrat kupite,,20.0
mercator,2017-10-30,Mercator akcija Enkrat kupite,,20.0
spar,2017-10-30,nagrobna sveča Piramida za samo,,79.0
spar,2017-10-30,nagrobna sveča Piramida za samo,,79.0
lidl,2017-10-31,svinjski zrezki za hitro pripravo,,49.0
lidl,2017-10-31,žemlja,,13.0
lidl,2017-10-31,smetanov namaz,,89.0
lidl,2017-10-31,svaljki/vlivanci,,99.0
lidl,2017-10-31,dimljeni topljeni sir,,39.0
lidl,2017-10-31,fina salama,,99.0
lidl,2017-10-31,svinjski zrezki za hitro pripravo,,49.0
lidl,2017-10-31,žemlja,,13.0
lidl,2017-10-31,smetanov namaz,,89.0
lidl,2017-10-31,svaljki/vlivanci,,99.0
lidl,2017-10-31,dimljeni topljeni sir,,39.0
lidl,2017-10-31,fina salama,,99.0
lidl,2017-11-05,sir Edamec,,99.0
lidl,2017-11-05,krem rezina XXL,,99.0
lidl,2017-11-05,repično olje,,95.0
lidl,2017-11-05,pistacije,,99.0
lidl,2017-11-05,preproga s kratkim florom,,99.0
lidl,2017-11-05,fantovska zimska jakna,,99.0
lidl,2017-11-05,sir Edamec,,99.0
lidl,2017-11-05,krem rezina XXL,,99.0
lidl,2017-11-05,repično olje,,95.0
lidl,2017-11-05,pistacije,,99.0
lidl,2017-11-05,preproga s kratkim florom,,99.0
lidl,2017-11-05,fantovska zimska jakna,,99.0
lidl,2017-11-08,XXL mleto mešano meso,,99.0
lidl,2017-11-08,štručka s semeni,,19.0
lidl,2017-11-08,jogurt na grški način,,79.0
lidl,2017-11-08,dimljena klobasa za kuhanje,,99.0
lidl,2017-11-08,puding Monte Mari,,89.0
lidl,2017-11-08,Mileram,,49.0
lidl,2017-11-08,XXL mleto mešano meso,,99.0
lidl,2017-11-08,štručka s semeni,,19.0
lidl,2017-11-08,jogurt na grški način,,79.0
lidl,2017-11-08,dimljena klobasa za kuhanje,,99.0
lidl,2017-11-08,puding Monte Mari,,89.0
lidl,2017-11-08,Mileram,,49.0
mercator,2017-11-09,Mercator akcija Enkrat kupite,,20.0
mercator,2017-11-09,Mercator akcija Enkrat kupite,,20.0
lidl,2017-11-12,piščanec z dodanimi bedri brez vratu in drobovine,,39.0
lidl,2017-11-12,Cappuccino,,99.0
lidl,2017-11-12,Schwarzwaldska šunka,,95.0
lidl,2017-11-12,Kalifornijski mandlji,,59.0
lidl,2017-11-12,sir Edamec,,79.0
lidl,2017-11-12,energijski napitek,,21.0
lidl,2017-11-12,preproga ”Carving”,,99.0
lidl,2017-11-12,športne rokavice,,79.0
lidl,2017-11-12,piščanec z dodanimi bedri brez vratu in drobovine,,39.0
lidl,2017-11-12,Cappuccino,,99.0
lidl,2017-11-12,Schwarzwaldska šunka,,95.0
lidl,2017-11-12,Kalifornijski mandlji,,59.0
lidl,2017-11-12,sir Edamec,,79.0
lidl,2017-11-12,energijski napitek,,21.0
lidl,2017-11-12,preproga ”Carving”,,99.0
lidl,2017-11-12,športne rokavice,,79.0
lidl,2017-11-15,piščančji zrezki,,29.0
lidl,2017-11-15,pirina štručka,,19.0
lidl,2017-11-15,sirni namaz,,59.0
lidl,2017-11-15,topljeni sir,,39.0
lidl,2017-11-15,kmečko zorjeno stegno,,99.0
lidl,2017-11-15,sadni jogurt,,15.0
lidl,2017-11-15,piščančji zrezki,,29.0
lidl,2017-11-15,pirina štručka,,19.0
lidl,2017-11-15,sirni namaz,,59.0
lidl,2017-11-15,topljeni sir,,39.0
lidl,2017-11-15,kmečko zorjeno stegno,,99.0
lidl,2017-11-15,sadni jogurt,,15.0
mercator,2017-11-15,piščančji file mini,,69.0
mercator,2017-11-15,sir Edamec Mercator,,99.0
mercator,2017-11-15,piščančji file mini,,69.0
mercator,2017-11-15,sir Edamec Mercator,,99.0
mercator,2017-11-16,Mercator akcija Enkrat kupite,,20.0
mercator,2017-11-16,Mercator akcija Enkrat kupite,,20.0
lidl,2017-11-22,svinjski steaki,,79.0
lidl,2017-11-22,kajzerica,,9.0
lidl,2017-11-22,piščančja klobasa,,49.0
lidl,2017-11-22,ribana mozzarella XXL,,99.0
lidl,2017-11-22,narezek,,99.0
lidl,2017-11-22,kisla smetana,,22.0
lidl,2017-11-22,svinjski steaki,,79.0
lidl,2017-11-22,kajzerica,,9.0
lidl,2017-11-22,piščančja klobasa,,49.0
lidl,2017-11-22,ribana mozzarella XXL,,99.0
lidl,2017-11-22,narezek,,99.0
lidl,2017-11-22,kisla smetana,,22.0
mercator,2017-11-22,Slovensko kislo zelje Mercator,,95.0
mercator,2017-11-22,puranji file zrezki,,49.0
mercator,2017-11-22,toaletni papir Paloma,,39.0
mercator,2017-11-22,Alpsko mleko,,84.0
mercator,2017-11-22,Slovensko kislo zelje Mercator,,95.0
mercator,2017-11-22,puranji file zrezki,,49.0
mercator,2017-11-22,toaletni papir Paloma,,39.0
mercator,2017-11-22,Alpsko mleko,,84.0
mercator,2017-11-23,Mercator akcija Enkrat kupite,,20.0
mercator,2017-11-23,Mercator akcija Enkrat kupite,,20.0
lidl,2017-11-29,piščančji medaljoni,,39.0
lidl,2017-11-29,sir Tilsiter,,79.0
lidl,2017-11-29,tiramisu,,19.0
lidl,2017-11-29,pšenična štručka,,13.0
lidl,2017-11-29,delikatesna salama,,59.0
lidl,2017-11-29,otroški puding Monteravy,,69.0
lidl,2017-11-29,piščančji medaljoni,,39.0
lidl,2017-11-29,sir Tilsiter,,79.0
lidl,2017-11-29,tiramisu,,19.0
lidl,2017-11-29,pšenična štručka,,13.0
lidl,2017-11-29,delikatesna salama,,59.0
lidl,2017-11-29,otroški puding Monteravy,,69.0
mercator,2017-11-29,jabolka Idared pakirana po,,19.0
mercator,2017-11-29,piščančji file zrezki,,69.0
mercator,2017-11-29,moka Žito posebna bela,,59.0
mercator,2017-11-29,jabolka Idared pakirana po,,19.0
mercator,2017-11-29,piščančji file zrezki,,69.0
mercator,2017-11-29,moka Žito posebna bela,,59.0
mercator,2017-11-30,Mercator akcija Enkrat kupite,,20.0
mercator,2017-11-30,Mercator akcija Enkrat kupite,,20.0
spar,2017-12-05,klementine,,79.0
spar,2017-12-05,klementine,,79.0
lidl,2017-12-06,klobasa Poli,,9.0
lidl,2017-12-06,goveji vampi,,89.0
lidl,2017-12-06,dimljena slanina pribl.,,99.0
lidl,2017-12-06,ciabatta,,69.0
lidl,2017-12-06,perutninske hrenovke Wudy,,55.0
lidl,2017-12-06,sir v kosu Zelene doline,,99.0
lidl,2017-12-06,klobasa Poli,,9.0
lidl,2017-12-06,goveji vampi,,89.0
lidl,2017-12-06,dimljena slanina pribl.,,99.0
lidl,2017-12-06,ciabatta,,69.0
lidl,2017-12-06,perutninske hrenovke Wudy,,55.0
lidl,2017-12-06,sir v kosu Zelene doline,,99.0
mercator,2017-12-06,puranji zrezki Mercator pakirani po,,49.0
mercator,2017-12-06,kava Loka,,35.0
mercator,2017-12-06,kivi,,49.0
mercator,2017-12-06,puranji zrezki Mercator pakirani po,,49.0
mercator,2017-12-06,kava Loka,,35.0
mercator,2017-12-06,kivi,,49.0
mercator,2017-12-07,Mercator akcija Enkrat kupite,,20.0
mercator,2017-12-07,Mercator akcija Enkrat kupite,,20.0
lidl,2017-12-13,piščančja stegna in krače,,99.0
lidl,2017-12-13,žemlja,,13.0
lidl,2017-12-13,pečen pršut,,39.0
lidl,2017-12-13,tekoči jogurt Pilos,,35.0
lidl,2017-12-13,sirni namaz,,59.0
lidl,2017-12-13,sir Trapist,,79.0
lidl,2017-12-13,piščančja stegna in krače,,99.0
lidl,2017-12-13,žemlja,,13.0
lidl,2017-12-13,pečen pršut,,39.0
lidl,2017-12-13,tekoči jogurt Pilos,,35.0
lidl,2017-12-13,sirni namaz,,59.0
lidl,2017-12-13,sir Trapist,,79.0
mercator,2017-12-13,piščančji file zrezek PP Natur,,99.0
mercator,2017-12-13,solata endivija,,59.0
mercator,2017-12-13,kava Loka,,66.0
mercator,2017-12-13,piščančji file zrezek PP Natur,,99.0
mercator,2017-12-13,solata endivija,,59.0
mercator,2017-12-13,kava Loka,,66.0
mercator,2017-12-14,Mercator akcija Enkrat kupite,,20.0
mercator,2017-12-14,Mercator akcija Enkrat kupite,,20.0
spar,2017-12-19,pomaranče Natalia,,99.0
spar,2017-12-19,pomaranče Natalia,,99.0
lidl,2017-12-20,svinjsko meso za golaž,,99.0
lidl,2017-12-20,štručka s semeni,,29.0
lidl,2017-12-20,trojni narezek,,69.0
lidl,2017-12-20,jogurt na grški način,,69.0
lidl,2017-12-20,dimljeni topljeni sir,,49.0
lidl,2017-12-20,piščančji narezek več vrst,,59.0
lidl,2017-12-20,svinjsko meso za golaž,,99.0
lidl,2017-12-20,štručka s semeni,,29.0
lidl,2017-12-20,trojni narezek,,69.0
lidl,2017-12-20,jogurt na grški način,,69.0
lidl,2017-12-20,dimljeni topljeni sir,,49.0
lidl,2017-12-20,piščančji narezek več vrst,,59.0
mercator,2017-12-20,slovensko sveže zelje,,33.0
mercator,2017-12-20,piščančja bedra PP Natur,,69.0
mercator,2017-12-20,sir Edamec Mu,,39.0
mercator,2017-12-20,slovensko sveže zelje,,33.0
mercator,2017-12-20,piščančja bedra PP Natur,,69.0
mercator,2017-12-20,sir Edamec Mu,,39.0
mercator,2017-12-21,Mercator akcija Enkrat kupite,,20.0
mercator,2017-12-21,Mercator akcija Enkrat kupite,,20.0
lidl,2017-12-27,pečenice,,49.0
lidl,2017-12-27,masa za sarmo,,99.0
lidl,2017-12-27,sir Tilsiter,,99.0
lidl,2017-12-27,kajzerica,,9.0
lidl,2017-12-27,kislo zelje za sarmo cca.,,49.0
lidl,2017-12-27,smetanov puding,,89.0
lidl,2017-12-27,mini Poli,,49.0
lidl,2017-12-27,pečenice,,49.0
lidl,2017-12-27,masa za sarmo,,99.0
lidl,2017-12-27,sir Tilsiter,,99.0
lidl,2017-12-27,kajzerica,,9.0
lidl,2017-12-27,kislo zelje za sarmo cca.,,49.0
lidl,2017-12-27,smetanov puding,,89.0
lidl,2017-12-27,mini Poli,,49.0
mercator,2017-12-29,Mercator akcija Upokojenci,,20.0
mercator,2017-12-29,Mercator akcija Upokojenci,,20.0
lidl,2018-01-03,puranji zrezki,,29.0
lidl,2018-01-03,krof z mareličnim polnilom,,29.0
lidl,2018-01-03,mortadela,,99.0
lidl,2018-01-03,sir v kosu,,99.0
lidl,2018-01-03,desert Straccietella,,49.0
lidl,2018-01-03,listnato testo,,59.0
lidl,2018-01-03,puranji zrezki,,29.0
lidl,2018-01-03,krof z mareličnim polnilom,,29.0
lidl,2018-01-03,mortadela,,99.0
lidl,2018-01-03,sir v kosu,,99.0
lidl,2018-01-03,desert Straccietella,,49.0
lidl,2018-01-03,listnato testo,,59.0
mercator,2018-01-04,Mercator akcija Upokojenci,,20.0
mercator,2018-01-04,Mercator akcija Upokojenci,,20.0
lidl,2018-01-10,pomarančni sok,,11.0
lidl,2018-01-10,piščančji zrezki,,29.0
lidl,2018-01-10,pirina štručka,,19.0
lidl,2018-01-10,krvavice,,49.0
lidl,2018-01-10,piščančja posebna XXL,,85.0
lidl,2018-01-10,sir Edamec,,99.0
lidl,2018-01-10,pomarančni sok,,11.0
lidl,2018-01-10,piščančji zrezki,,29.0
lidl,2018-01-10,pirina štručka,,19.0
lidl,2018-01-10,krvavice,,49.0
lidl,2018-01-10,piščančja posebna XXL,,85.0
lidl,2018-01-10,sir Edamec,,99.0
mercator,2018-01-10,piščančji zrezki PP Natur,,29.0
mercator,2018-01-10,jogurt tekoči Mu za,,89.0
mercator,2018-01-10,piščančji zrezki PP Natur,,29.0
mercator,2018-01-10,jogurt tekoči Mu za,,89.0
mercator,2018-01-11,Mercator akcija Upokojenci,,20.0
mercator,2018-01-11,Mercator akcija Upokojenci,,20.0
lidl,2018-01-17,sredozemski pršut,,49.0
lidl,2018-01-17,XXL mleto mešano meso,,99.0
lidl,2018-01-17,kajzerice,,9.0
lidl,2018-01-17,sir Tilster,,89.0
lidl,2018-01-17,jogurt na grški način,,79.0
lidl,2018-01-17,piščančja posebna klobasa Poli,,29.0
lidl,2018-01-17,sredozemski pršut,,49.0
lidl,2018-01-17,XXL mleto mešano meso,,99.0
lidl,2018-01-17,kajzerice,,9.0
lidl,2018-01-17,sir Tilster,,89.0
lidl,2018-01-17,jogurt na grški način,,79.0
lidl,2018-01-17,piščančja posebna klobasa Poli,,29.0
mercator,2018-01-17,toaletni papir Zewa Deluxe več vrst,,57.0
mercator,2018-01-17,piščančja bedra PP Natur,,79.0
mercator,2018-01-17,kava Loka,,29.0
mercator,2018-01-17,toaletni papir Zewa Deluxe več vrst,,57.0
mercator,2018-01-17,piščančja bedra PP Natur,,79.0
mercator,2018-01-17,kava Loka,,29.0
mercator,2018-01-18,Mercator akcija Upokojenci,,20.0
mercator,2018-01-18,Mercator akcija Upokojenci,,20.0
lidl,2018-01-24,ciabatta,,69.0
lidl,2018-01-24,piščančje meso v kockah,,19.0
lidl,2018-01-24,skuta,,99.0
lidl,2018-01-24,kuhana šunka/piščančji narezek,,49.0
lidl,2018-01-24,sadni tekoči jogurt,,49.0
lidl,2018-01-24,mortadela,,69.0
lidl,2018-01-24,ciabatta,,69.0
lidl,2018-01-24,piščančje meso v kockah,,19.0
lidl,2018-01-24,skuta,,99.0
lidl,2018-01-24,kuhana šunka/piščančji narezek,,49.0
lidl,2018-01-24,sadni tekoči jogurt,,49.0
lidl,2018-01-24,mortadela,,69.0
mercator,2018-01-24,puranji file Mercator zrezki,,49.0
mercator,2018-01-24,med Medex,,59.0
mercator,2018-01-24,čokolino Lino,,69.0
mercator,2018-01-24,detergent Fax,,49.0
mercator,2018-01-24,puranji file Mercator zrezki,,49.0
mercator,2018-01-24,med Medex,,59.0
mercator,2018-01-24,čokolino Lino,,69.0
mercator,2018-01-24,detergent Fax,,49.0
mercator,2018-01-25,Mercator akcija Upokojenci,,20.0
mercator,2018-01-25,Mercator akcija Upokojenci,,20.0
lidl,2018-01-31,mesne kroglice,,99.0
lidl,2018-01-31,žemlja,,13.0
lidl,2018-01-31,xxl Tirolska salama,,29.0
lidl,2018-01-31,puding Monte,,9.0
lidl,2018-01-31,ribani sir za gratiniranje,,99.0
lidl,2018-01-31,slanina,,89.0
lidl,2018-01-31,mesne kroglice,,99.0
lidl,2018-01-31,žemlja,,13.0
lidl,2018-01-31,xxl Tirolska salama,,29.0
lidl,2018-01-31,puding Monte,,9.0
lidl,2018-01-31,ribani sir za gratiniranje,,99.0
lidl,2018-01-31,slanina,,89.0
mercator,2018-01-31,piščančji mini file,,99.0
mercator,2018-01-31,detergent Rex za pranje perila,,24.0
mercator,2018-01-31,čokoladne rum ploščice,,95.0
mercator,2018-01-31,napitek Actimel,,79.0
mercator,2018-01-31,piščančji mini file,,99.0
mercator,2018-01-31,detergent Rex za pranje perila,,24.0
mercator,2018-01-31,čokoladne rum ploščice,,95.0
mercator,2018-01-31,napitek Actimel,,79.0
mercator,2018-02-01,Mercator akcija,,20.0
mercator,2018-02-01,Mercator akcija,,20.0
eurospin,2018-02-03,kislo zelje,,79.0
eurospin,2018-02-03,topljeni sir v lističih,,19.0
eurospin,2018-02-03,energijski napitek,,25.0
eurospin,2018-02-03,tekoče milo,,19.0
eurospin,2018-02-03,sekljalnik Severin,,99.0
eurospin,2018-02-03,omarica za ločeno zbiranje odpadkov,,99.0
eurospin,2018-02-03,kislo zelje,,79.0
eurospin,2018-02-03,topljeni sir v lističih,,19.0
eurospin,2018-02-03,energijski napitek,,25.0
eurospin,2018-02-03,tekoče milo,,19.0
eurospin,2018-02-03,sekljalnik Severin,,99.0
eurospin,2018-02-03,omarica za ločeno zbiranje odpadkov,,99.0
lidl,2018-02-07,pirina štručka,,19.0
lidl,2018-02-07,piščančje peruti,,69.0
lidl,2018-02-07,tekoči jogurt,,89.0
lidl,2018-02-07,dimljeni topljeni sir,,49.0
lidl,2018-02-07,sir Mascarpone,,99.0
lidl,2018-02-07,smetanov kefir,,35.0
lidl,2018-02-07,pirina štručka,,19.0
lidl,2018-02-07,piščančje peruti,,69.0
lidl,2018-02-07,tekoči jogurt,,89.0
lidl,2018-02-07,dimljeni topljeni sir,,49.0
lidl,2018-02-07,sir Mascarpone,,99.0
lidl,2018-02-07,smetanov kefir,,35.0
mercator,2018-02-07,Mercator akcija,,20.0
mercator,2018-02-07,Mercator akcija,,20.0
mercator,2018-02-07,piščančja bedra PP Natur pakirano po,,79.0
mercator,2018-02-07,pomaranče,,9.0
mercator,2018-02-07,margarina Rama za peko,,78.0
mercator,2018-02-07,špageti Barilla polnozrnati,,9.0
mercator,2018-02-07,piščančja bedra PP Natur pakirano po,,79.0
mercator,2018-02-07,pomaranče,,9.0
mercator,2018-02-07,margarina Rama za peko,,78.0
mercator,2018-02-07,špageti Barilla polnozrnati,,9.0
lidl,2018-02-14,pomarančni sok,,9.0
lidl,2018-02-14,čevapčiči XXL,,48.0
lidl,2018-02-14,štručka s bučnimi semeni,,29.0
lidl,2018-02-14,smetanov namaz,,89.0
lidl,2018-02-14,delikatesna slanina,,69.0
lidl,2018-02-14,piščančji narezek,,69.0
lidl,2018-02-14,pomarančni sok,,9.0
lidl,2018-02-14,čevapčiči XXL,,48.0
lidl,2018-02-14,štručka s bučnimi semeni,,29.0
lidl,2018-02-14,smetanov namaz,,89.0
lidl,2018-02-14,delikatesna slanina,,69.0
lidl,2018-02-14,piščančji narezek,,69.0
mercator,2018-02-14,piščančji file PP Natur,,99.0
mercator,2018-02-14,čips Lays več vrst,,29.0
mercator,2018-02-14,mandarine za dok pakirane po,,89.0
mercator,2018-02-14,piščančji file PP Natur,,99.0
mercator,2018-02-14,čips Lays več vrst,,29.0
mercator,2018-02-14,mandarine za dok pakirane po,,89.0
mercator,2018-02-15,Mercator akcija,,20.0
mercator,2018-02-15,Mercator akcija,,20.0
eurospin,2018-02-17,kivi,,99.0
eurospin,2018-02-17,pršut,,25.0
eurospin,2018-02-17,tunina v oljčnem olju,,85.0
eurospin,2018-02-17,aluminijasta folija,,19.0
eurospin,2018-02-17,Parni čistilnik,,99.0
eurospin,2018-02-17,kivi,,99.0
eurospin,2018-02-17,pršut,,25.0
eurospin,2018-02-17,tunina v oljčnem olju,,85.0
eurospin,2018-02-17,aluminijasta folija,,19.0
eurospin,2018-02-17,Parni čistilnik,,99.0
lidl,2018-02-21,puranji medaljoni,,59.0
lidl,2018-02-21,pšenična štručka,,13.0
lidl,2018-02-21,klobasa za kuhanje,,49.0
lidl,2018-02-21,jogurt na grški način,,69.0
lidl,2018-02-21,domači narezek,,9.0
lidl,2018-02-21,mehki sir v slanici,,19.0
lidl,2018-02-21,puranji medaljoni,,59.0
lidl,2018-02-21,pšenična štručka,,13.0
lidl,2018-02-21,klobasa za kuhanje,,49.0
lidl,2018-02-21,jogurt na grški način,,69.0
lidl,2018-02-21,domači narezek,,9.0
lidl,2018-02-21,mehki sir v slanici,,19.0
mercator,2018-02-21,piščančji file Pivka,,99.0
mercator,2018-02-21,jogurt Zelene doline,,32.0
mercator,2018-02-21,bio limone,,79.0
mercator,2018-02-21,piščančji file Pivka,,99.0
mercator,2018-02-21,jogurt Zelene doline,,32.0
mercator,2018-02-21,bio limone,,79.0
lidl,2018-02-28,kajzerice,,9.0
lidl,2018-02-28,piščančji zrezki,,39.0
lidl,2018-02-28,jogurt na grški način,,79.0
lidl,2018-02-28,toast šunka,,99.0
lidl,2018-02-28,skuta,,99.0
lidl,2018-02-28,sir Grana Padano,,19.0
lidl,2018-02-28,kajzerice,,9.0
lidl,2018-02-28,piščančji zrezki,,39.0
lidl,2018-02-28,jogurt na grški način,,79.0
lidl,2018-02-28,toast šunka,,99.0
lidl,2018-02-28,skuta,,99.0
lidl,2018-02-28,sir Grana Padano,,19.0
mercator,2018-02-28,puranji file,,49.0
mercator,2018-02-28,avokado,,99.0
mercator,2018-02-28,Kakav Benquick Choco,,88.0
mercator,2018-02-28,Toaletni papir Paloma,,65.0
mercator,2018-02-28,puranji file,,49.0
mercator,2018-02-28,avokado,,99.0
mercator,2018-02-28,Kakav Benquick Choco,,88.0
mercator,2018-02-28,Toaletni papir Paloma,,65.0
mercator,2018-03-01,Mercator akcija Upokojenci,,20.0
mercator,2018-03-01,Mercator akcija Upokojenci,,20.0
lidl,2018-03-07,sir Gavda,,99.0
lidl,2018-03-07,pečenice,,49.0
lidl,2018-03-07,jogurt na grški način,,99.0
lidl,2018-03-07,žemlja,,13.0
lidl,2018-03-07,čokoladni krofi,,49.0
lidl,2018-03-07,Ljubljanska/Tirolska salama,,99.0
lidl,2018-03-07,sir Gavda,,99.0
lidl,2018-03-07,pečenice,,49.0
lidl,2018-03-07,jogurt na grški način,,99.0
lidl,2018-03-07,žemlja,,13.0
lidl,2018-03-07,čokoladni krofi,,49.0
lidl,2018-03-07,Ljubljanska/Tirolska salama,,99.0
mercator,2018-03-07,jabolka Gala,,9.0
mercator,2018-03-07,piščančji file PP Natur,,99.0
mercator,2018-03-07,toast Classic Tvojih,,79.0
mercator,2018-03-07,jabolka Gala,,9.0
mercator,2018-03-07,piščančji file PP Natur,,99.0
mercator,2018-03-07,toast Classic Tvojih,,79.0
mercator,2018-03-08,Mercator akcija,,20.0
mercator,2018-03-08,Mercator akcija,,20.0
lidl,2018-03-14,puranji trakci,,19.0
lidl,2018-03-14,štručke s semeni,,19.0
lidl,2018-03-14,Mortadela,,99.0
lidl,2018-03-14,piščančje hrenovke brez ovoja,,99.0
lidl,2018-03-14,dimljeni topljeni sir,,49.0
lidl,2018-03-14,piščančji narezek več vrst,,69.0
lidl,2018-03-14,puranji trakci,,19.0
lidl,2018-03-14,štručke s semeni,,19.0
lidl,2018-03-14,Mortadela,,99.0
lidl,2018-03-14,piščančje hrenovke brez ovoja,,99.0
lidl,2018-03-14,dimljeni topljeni sir,,49.0
lidl,2018-03-14,piščančji narezek več vrst,,69.0
mercator,2018-03-14,limone,,19.0
mercator,2018-03-14,piščančja nabodala pakirana po,,99.0
mercator,2018-03-14,Kava Loka mleta,,69.0
mercator,2018-03-14,limone,,19.0
mercator,2018-03-14,piščančja nabodala pakirana po,,99.0
mercator,2018-03-14,Kava Loka mleta,,69.0
mercator,2018-03-15,Mercator akcija,,20.0
mercator,2018-03-15,Mercator akcija,,20.0
lidl,2018-03-21,fina salama,,99.0
lidl,2018-03-21,svinjski zrezki za hitro pripravo,,49.0
lidl,2018-03-21,štručka z bučnimi semeni,,29.0
lidl,2018-03-21,kremni desert,,69.0
lidl,2018-03-21,jogurt na grški način,,69.0
lidl,2018-03-21,dimljena klobasa za kuhanje,,29.0
lidl,2018-03-21,fina salama,,99.0
lidl,2018-03-21,svinjski zrezki za hitro pripravo,,49.0
lidl,2018-03-21,štručka z bučnimi semeni,,29.0
lidl,2018-03-21,kremni desert,,69.0
lidl,2018-03-21,jogurt na grški način,,69.0
lidl,2018-03-21,dimljena klobasa za kuhanje,,29.0
mercator,2018-03-21,puranji zrezki PP Natur,,29.0
mercator,2018-03-21,pomaranče,,15.0
mercator,2018-03-21,kava Barcaffe Classic,,9.0
mercator,2018-03-21,polenta Zlato polje,,69.0
mercator,2018-03-21,puranji zrezki PP Natur,,29.0
mercator,2018-03-21,pomaranče,,15.0
mercator,2018-03-21,kava Barcaffe Classic,,9.0
mercator,2018-03-21,polenta Zlato polje,,69.0
lidl,2018-03-28,pirina štručka,,19.0
lidl,2018-03-28,puranje meso v kockah,,29.0
lidl,2018-03-28,ribani sir Mozzarella XXL,,29.0
lidl,2018-03-28,narezek,,9.0
lidl,2018-03-28,sadni jogurt Jogobella,,29.0
lidl,2018-03-28,jetrna pašteta,,19.0
lidl,2018-03-28,pirina štručka,,19.0
lidl,2018-03-28,puranje meso v kockah,,29.0
lidl,2018-03-28,ribani sir Mozzarella XXL,,29.0
lidl,2018-03-28,narezek,,9.0
lidl,2018-03-28,sadni jogurt Jogobella,,29.0
lidl,2018-03-28,jetrna pašteta,,19.0
mercator,2018-03-28,piščančja bedra pakirano po,,99.0
mercator,2018-03-28,toaletni papir Paloma,,19.0
mercator,2018-03-28,kava Barcaffe mleta,,99.0
mercator,2018-03-28,jabolka Zlati delišes,,9.0
mercator,2018-03-28,piščančja bedra pakirano po,,99.0
mercator,2018-03-28,toaletni papir Paloma,,19.0
mercator,2018-03-28,kava Barcaffe mleta,,99.0
mercator,2018-03-28,jabolka Zlati delišes,,9.0
lidl,2018-04-04,svinjski steaki,,79.0
lidl,2018-04-04,kajzerice,,9.0
lidl,2018-04-04,klobasa za kuhanje,,29.0
lidl,2018-04-04,bio sir,,49.0
lidl,2018-04-04,topljeni sir,,49.0
lidl,2018-04-04,navadni jogurt,,15.0
lidl,2018-04-04,svinjski steaki,,79.0
lidl,2018-04-04,kajzerice,,9.0
lidl,2018-04-04,klobasa za kuhanje,,29.0
lidl,2018-04-04,bio sir,,49.0
lidl,2018-04-04,topljeni sir,,49.0
lidl,2018-04-04,navadni jogurt,,15.0
mercator,2018-04-10,Piščančji medaljoni,,69.0
mercator,2018-04-10,Jabolka Idared,,99.0
mercator,2018-04-10,Kava Franck Jubilarna,,70.0
mercator,2018-04-10,Piščančji medaljoni,,69.0
mercator,2018-04-10,Jabolka Idared,,99.0
mercator,2018-04-10,Kava Franck Jubilarna,,70.0
lidl,2018-04-11,piščančje meso v kockah,,29.0
lidl,2018-04-11,žemlja,,13.0
lidl,2018-04-11,sir Tilsiter,,79.0
lidl,2018-04-11,toast šunka,,99.0
lidl,2018-04-11,kisla smetana,,65.0
lidl,2018-04-11,piščančje meso v kockah,,29.0
