ID;Store;Date;Price (€);Product Name;Product Name Cleaned;Product Name Grouped
9452;Lidl;2020-03-01;2.99;Mleto mešano meso xxl 600 g za;Mleto mešano meso xxl;Mleto mešano meso
9453;Lidl;2020-03-01;0.99;Solatni srčki;Solatni srčki;Solatni srčki
9454;Lidl;2020-03-01;1.99;Mesna lazanja;Mesna lazanja;Mesna lazanja
9455;Lidl;2020-03-01;1.69;Zamrznjeno sadje več vrst;Zamrznjeno sadje več vrst;Zamznjeno sadje
9456;Lidl;2020-03-01;1.99;Čokolada več vrst;Čokolada več vrst;Čokolada več vrst
9457;Lidl;2020-03-01;2.79;Šopek tulipanov več barv;Šopek tulipanov več barv;Šopek tulipanov
9459;Lidl;2020-03-01;3.49;Steklena laterna 1/3 delni komplet;Steklena laterna 1/3 delni komplet;Steklena laterna 1/3 delni komplet
9462;Eurospin;2020-02-29;0.99;Banane;Banane;Banane
9463;Eurospin;2020-02-29;6.19;Speck – dimljeno sušeno stegno v kosu;Speck – dimljeno sušeno stegno v kosu;Speck dimljeno sušeno stegno
9464;Eurospin;2020-02-29;0.49;Beli kruh rezine 400 g za;Beli kruh rezine;Beli kruh
9465;Eurospin;2020-02-29;0.69;Nektar jagoda in jabolko;Nektar jagoda in jabolko;Nektar dana
9466;Eurospin;2020-02-29;2.15;Tekoči detergent za perilo z vonjem marsejskega mila dexal;Tekoči detergent perilo z vonjem marsejskega mila dexal;Tekoči detergent perilo dexal
9469;Tuš;2020-03-02;4.79;Svinjsko pleče brez kosti;Svinjsko pleče brez kosti;Svinjsko pleče
9470;Tuš;2020-03-02;1.84;Klobasa šunkarica 400 g za;Klobasa šunkarica;Klobasa šunkarica
9471;Tuš;2020-03-02;0.39;Mlečni riž riso;Mlečni riž riso;Merci več vrst
9472;Hofer;2020-02-23;3.59;Traminec;Traminec;Traminec
9473;Hofer;2020-02-23;1.99;Superior;Superior;Superior
9474;Hofer;2020-02-23;1.09;Pečena paprika;Pečena paprika;Bela paprika
9475;Hofer;2020-02-23;3.49;Sir grana padano;Sir grana padano;Grana padano
9476;Hofer;2020-02-23;1.49;Topljeni sir za mazanje;Topljeni sir mazanje;Topljeni sir
9477;Hofer;2020-02-23;0.99;Direktno stisnjen jabolčni sok;Direktno stisnjen jabolčni sok;Sveže stisnjen sok
9478;Hofer;2020-02-23;6.99;Hamburška slanina;Hamburška slanina;Hamburška slanina
9479;Hofer;2020-02-23;1.19;Toast šunka 200 g za;Toast šunka;Toast
9480;Hofer;2020-02-23;2.09;Piščančje hrenovke;Piščančje hrenovke;Hot dog hrenovke
9481;Hofer;2020-02-23;2.59;Mleto mešano meso 500 g za;Mleto mešano meso;Mleto mešano meso
9482;Hofer;2020-02-23;0.89;Wc osvežilec;Wc osvežilec;Wc osvežilec
9483;Hofer;2020-02-23;1.89;Detergent za občutljive tkanine;Detergent občutljive tkanine;Detergent rex
9484;Hofer;2020-02-23;1.59;Mešani pralineji;Mešani pralineji;Polnjeni vaflji
9485;Hofer;2020-02-23;1.19;Čokolada s celimi oreščki;Čokolada s celimi oreščki;Čokolada s celimi mandlji
9486;Hofer;2020-02-23;5.99;Namizni organizator;Namizni organizator;Namizni organizator
9490;Lidl;2020-02-23;2.69;Pečenice xxl;Pečenice xxl;Pečenice
9491;Lidl;2020-02-23;1.39;Borovnice pakirano 125 g za;Borovnice;Brovnice
9492;Lidl;2020-02-23;0.25;Energijski napitek;Energijski napitek;Energijski napitek
9493;Lidl;2020-02-23;0.99;Schwarzwaldska šunka 100 g za;Schwarzwaldska šunka;Schwarwaldska šunka
9495;Lidl;2020-02-23;1.29;Topljeni sir milbona;Topljeni sir milbona;Topljeni sir
9496;Lidl;2020-02-23;1.99;Italijanska vrtna zelišča;Italijanska vrtna zelišča;Slovenska zelišče
9499;Lidl;2020-02-23;7.99;Žensko krilo z oprsnikom;Žensko krilo z oprsnikom;Žensko krilo z oprsnikom
9502;Lidl;2020-02-23;7.99;Fantovske pohodniške hlače;Fantovske pohodniške hlače;Fantovske hlače
9504;Tuš;2020-02-24;4.89;Sončnično olje 5 l za;Sončnično olje;Sončnično olje
9505;Tuš;2020-02-24;3.29;Prekajene zadnje svinjske krače;Prekajene zadnje svinjske krače;Mini svinjske krače
9506;Tuš;2020-02-24;3.99;Sir edamec;Sir edamec;Sir edam
9507;Tuš;2020-02-24;0.99;Biskvit barni;Biskvit barni;Biskvit barni
9508;Eurospin;2020-02-23;0.4;Rumena čebula pakirana 10 kg;Rumena čebula;Rumena čebula
9509;Eurospin;2020-02-23;0.79;Krompirjevi njoki 1 kg za;Krompirjevi njoki;Krompirjev pire
9510;Eurospin;2020-02-23;1.19;Keksi frolini z rižem in mlekom 700 g za;Keksi frolini z rižem in mlekom;Keksi frolini z rižem in mlekom
9511;Eurospin;2020-02-23;0.55;Sadni nektar različni okusi;Sadni nektar različni okusi;Sadni nektar različni okusi
9512;Eurospin;2020-02-23;0.85;Razmaščevalec z vonjem limone dexal;Razmaščevalec z vonjem limone dexal;Bio limone
9515;Hofer;2020-02-16;3.99;Natur premium piščanec;Natur premium piščanec;Natur premium piščanec
9516;Hofer;2020-02-16;3.49;Poli;Poli;Poli
9517;Hofer;2020-02-16;0.99;Lahka gavda;Lahka gavda;Lahka gavda
9518;Hofer;2020-02-16;3.09;Sir grana padano;Sir grana padano;Grana padano
9519;Hofer;2020-02-16;1.49;Zaašinek/laks kare;Zaašinek/laks kare;Zašinek/laks kare
9520;Hofer;2020-02-16;1.19;Piščančja bedra 500 g za;Piščančja bedra;Piščančja bedra
9521;Hofer;2020-02-16;0.55;Svetlo pivo;Svetlo pivo;Svetlo pivo
9522;Hofer;2020-02-16;0.59;Breskov nektar;Breskov nektar;Breskov nektar
9523;Hofer;2020-02-16;1.19;Jabolčni/skutin zavitek;Jabolčni/skutin zavitek;Jabolčni/skutin zavitek
9524;Hofer;2020-02-16;2.69;Med v dozirni embalaži;Med v dozirni embalaži;Med v dozirni embalaži
9525;Hofer;2020-02-16;1.89;Toaletni papir;Toaletni papir;Toaletni papir
9526;Hofer;2020-02-16;1.39;Hrustljava rezina kruspi;Hrustljava rezina kruspi;Hrustljava rezina knuspi
9527;Hofer;2020-02-16;2.39;Junior/kokošja pašteta;Junior/kokošja pašteta;Argeta tunina pašteta
9528;Hofer;2020-02-16;2.39;Pena za prhanje;Pena prhanje;Pena prhanje
9529;Hofer;2020-02-16;6.09;Avtopolnilnik/polnilnik/povezevalno-polnilni kabel;Avtopolnilnik/polnilnik/povezevalno-polnilni kabel;Avtopolnilnik/polnilnik/povezevalno-polnilni kabel
9530;Hofer;2020-02-16;2.89;Negovalno sredstvo za moške;Negovalno sredstvo moške;Negovalno sredstvo moške
9531;Hofer;2020-02-16;2.39;Moške boksarice iz bio bombaža;Moške boksarice iz bio bombaža;Moške boksarice 3 kosi
9532;Lidl;2020-02-16;4.69;Odojek v kosih;Odojek v kosih;Odojek
9533;Lidl;2020-02-16;2.79;Čevapčiči xxl 640 g za;Čevapčiči xxl;Čevapčiči
9534;Lidl;2020-02-16;0.99;Cockta;Cockta;Cockta
9535;Lidl;2020-02-16;1.39;Maline pakirano 125 g za;Maline;Maline
9536;Lidl;2020-02-16;0.49;Multivitaminski napitek 15 l za;Multivitaminski napitek;Vitaminski napitek
9537;Lidl;2020-02-16;4.29;Torta;Torta;Torta
9538;Lidl;2020-02-16;1.79;Panache;Panache;Panache
9539;Lidl;2020-02-16;1.79;Cappuccino več vrst 500 g za;Cappuccino več vrst;Cappucino več vrst
9540;Lidl;2020-02-16;5.99;Ekskluzivni šopek tulipanov;Ekskluzivni šopek tulipanov;Šopek tulipanov
9541;Tuš;2020-02-17;1.99;Kava barcaffe classic 200 g za;Kava barcaffe classic;Kava barcaffe
9542;Tuš;2020-02-17;5.49;Svinjski vrat brez kosti;Svinjski vrat brez kosti;Svinjski file
9543;Tuš;2020-02-17;5.49;Pečena šunka v mreži;Pečena šunka v mreži;Pečena šunka
9544;Tuš;2020-02-17;1.99;Pecivo jaffa cookie your life 800 g za;Pecivo jaffa cookie your life;Pecivo jaffa cookie your life
9545;Tuš;2020-02-17;3.24;Bonboniera merci več vrst;Bonboniera merci več vrst;Bonboniera merci več vrst
9546;Eurospin;2020-02-15;1.29;Kivi pakiran 1 kg za;Kivi;Kivi
9547;Eurospin;2020-02-15;2.25;Pršut rezine 300 g za;Pršut rezine;Pršut
9548;Eurospin;2020-02-15;1.09;Tunina v lastnem soku 3 x 80 g za;Tunina v lastnem soku 3 x;Tunina v lastenm soku
9549;Eurospin;2020-02-15;0.65;Žitni keksi s sadjem in vlakninami;Žitni keksi s sadjem in vlakninami;Keksi s sadjem in vlakninami
9550;Eurospin;2020-02-15;1.19;Aluminijasta folija;Aluminijasta folija;Aluminijasta folija
9553;Hofer;2020-02-09;3.59;Pivo union/zlatorog 4 x 05 l za;Pivo union/zlatorog 4 x;Pivo union/zlatorog 4 x
9554;Hofer;2020-02-09;0.59;Coca cola/fanta/zero/lemon 05 l za;Coca cola/fanta/zero/lemon;Coca cola/fanta/zero/lemon
9555;Hofer;2020-02-09;2.59;Sir roblek 440 g za;Sir roblek;Sir roblek
9556;Hofer;2020-02-09;3.89;Sudžuk/sudžuk s papriko 450 g za;Sudžuk/sudžuk s papriko;Sudžuk/sudžuk s papriko
9557;Hofer;2020-02-09;2.49;Pečenice 420 g za;Pečenice;Pečenice
9558;Hofer;2020-02-09;2.49;Sveže goveje mleto meso 500 g za;Sveže goveje mleto meso;Xxl goveje mleto meso
9559;Hofer;2020-02-09;2.79;Skuša z zelenjavo weekend 3 x 125 g za;Skuša z zelenjavo weekend 3 x;Skuša z zelenjavo weekend 3 x
9560;Hofer;2020-02-09;1.59;Pate;Pate;Pate
9561;Hofer;2020-02-09;0.78;Kisla smetana;Kisla smetana;Kisla smetana
9562;Hofer;2020-02-09;0.69;Ananas v koščkih;Ananas v koščkih;Ananas
9563;Hofer;2020-02-09;0.59;Žične gobice 5 kosov za;Žične gobice 5 kosov;Žične gobice
9564;Hofer;2020-02-09;1.19;Bio riževi vaflji;Bio riževi vaflji;Riževi vaflji
9565;Hofer;2020-02-09;0.89;Arašidi s čokolado/čokoladni dražeji;Arašidi s čokolado/čokoladni dražeji;Arašidi s čokolado/čokoladni dražeji
9566;Hofer;2020-02-09;0.79;Čips all natural;Čips all natural;Čips natural
9567;Hofer;2020-02-09;2.99;Ženske spodnjice 3 kosi;Ženske spodnjice 3 kosi;Ženske spodnjice 3 kosi
9568;Hofer;2020-02-09;2.99;Mešanica dišav;Mešanica dišav;Mešanica dišav
9570;Lidl;2020-02-09;2.79;Piščanec z dodanimi bedri;Piščanec z dodanimi bedri;Piščanec z dodanimi bedri
9571;Lidl;2020-02-09;1.99;Mešanica oreščkov 200 g za;Mešanica oreščkov;Mešanica žit
9572;Lidl;2020-02-09;2.99;Mleto mešano meso xxl za;Mleto mešano meso xxl;Mleto mešano meso
9573;Lidl;2020-02-09;1.29;Slani krekerji 350 g za;Slani krekerji;Slani krekerji
9574;Lidl;2020-02-09;1.59;Jagode pakirano po 500 g za;Jagode po;Jagode
9575;Lidl;2020-02-09;0.27;Energijski napitek več vrst;Energijski napitek več vrst;Energijski napitek
9576;Lidl;2020-02-09;0.69;Čokolada milka več vrst;Čokolada milka več vrst;Čokolada milka mlečna
9577;Lidl;2020-02-09;0.59;Sveže listnano testo 230 g za;Sveže listnano testo;Vlečeno testo
9578;Lidl;2020-02-09;2.79;Šopek tulipanov;Šopek tulipanov;Šopek tulipanov
9585;Lidl;2020-02-09;7.99;Zunanja svetilka/stenska led svetilka;Zunanja svetilka/stenska led svetilka;Zunanja svetilka/stenska led svetilka
9587;Eurospin;2020-02-07;1.29;Klementine;Klementine;Klementine
9588;Eurospin;2020-02-07;0.89;Zavita panceta rezine 100 g za;Zavita panceta rezine;Zavita panceta rezine
9590;Eurospin;2020-02-07;0.75;Tekočina za odmaševanje;Tekočina odmaševanje;Gel odmaševanje cevi
9593;Tuš;2020-02-10;1.99;Piščančje krače vakuumsko pakirano;Piščančje krače vakuumsko;Piščančje krače ()
9594;Tuš;2020-02-10;0.99;Sadni jogurt mu;Sadni jogurt mu;Sadni jogurt
9595;Tuš;2020-02-10;0.69;Tuna eva;Tuna eva;Tuna eva
9596;Tuš;2020-02-10;0.79;Rjavi fižol 800 g za;Rjavi fižol;Rjavi fižol
9597;Tuš;2020-02-10;1.72;Toaletni papir paloma exclusive plus;Toaletni papir paloma exclusive plus;Toaletni papir
9598;Lidl;2020-02-02;4.79;Odojek v kosih;Odojek v kosih;Odojek
9599;Lidl;2020-02-02;3.49;Srnino meso za golaž 350 g za;Srnino meso golaž;Srnino meso golaž
9600;Lidl;2020-02-02;7.49;Dimljena slanina;Dimljena slanina;Dimljena slanina
9601;Lidl;2020-02-02;4.29;Torta;Torta;Torta
9602;Lidl;2020-02-02;7.99;Pistacije;Pistacije;Pistacije
9603;Lidl;2020-02-02;0.99;Solatni srčki pakirani;Solatni srčki pakirani;Solatni krožnik
9608;Lidl;2020-02-02;5.99;Otroška odeja;Otroška odeja;Otroška odeja
9609;Eurospin;2020-02-01;0.99;Jabolka idared;Jabolka idared;Jabolka idared
9610;Eurospin;2020-02-01;1.29;Vratina rezine 120 g za;Vratina rezine;Vratina rezine
9611;Eurospin;2020-02-01;1.09;Topljeni sir v lističih 400 g za;Topljeni sir v lističih;Topljeni sir
9612;Eurospin;2020-02-01;0.25;Energijski napitek 250 ml za;Energijski napitek;Energijski napitek
9613;Eurospin;2020-02-01;1.35;Razmaščevalec v gelu vonj limone koncentrat 15 l za;Razmaščevalec v gelu vonj limone koncentrat;Bio limone
9616;Hofer;2020-02-02;2.69;Sveži piščanec;Sveži piščanec;Sveži piščanec
9617;Hofer;2020-02-02;1.59;Piščančja krila 500 g za;Piščančja krila;Piščančja bedra
9618;Hofer;2020-02-02;0.99;Sir maasdamer v rezinah;Sir maasdamer v rezinah;Sir maasdamer
9619;Hofer;2020-02-02;1.69;Kuhan pršut 140 g za;Kuhan pršut;Kuhan pršut
9620;Hofer;2020-02-02;1.29;Dalmatinski narezek 100 g za;Dalmatinski narezek;Gurmanski narezek
9621;Hofer;2020-02-02;1.69;Čokolada&keks 300 g za;Čokolada&keks;Čokolada&keks
9622;Hofer;2020-02-02;1.39;Mlečna čokolada 300 g za;Mlečna čokolada;Mlečna čokolada
9623;Hofer;2020-02-02;1.39;Sendvič več vrst;Sendvič več vrst;Sendvič več vrst
9624;Hofer;2020-02-02;0.99;Humusov namaz več vrst 200 g za;Humusov namaz več vrst;Smetanov namaz
9625;Hofer;2020-02-02;0.59;Deo roll – on;Deo roll – on;Deo roll – on
9626;Hofer;2020-02-02;2.09;Indijski oreščki 200 g za;Indijski oreščki;Indijski oreški
9627;Hofer;2020-02-02;0.59;Pivo happy 0 33 l za;Pivo happy 0;Pivo happy 0
9628;Hofer;2020-02-02;6.49;Kapsule za pranje perila allinone 22 kosov;Kapsule pranje perila allinone 22 kosov;Kapsule pranje perila allinone 22 kosov
9630;Hofer;2020-02-02;1.39;Pivo san servolo;Pivo san servolo;Pivo san servolo
9631;Hofer;2020-02-02;1.49;Bio pivo;Bio pivo;Bio žito
9632;Lidl;2020-01-26;2.39;Goveji vampi kuhani 500 g za;Goveji vampi kuhani;Goveji rep
9633;Lidl;2020-01-26;2.29;Puranji trakci iz puranjega fileja 350 g za;Puranji trakci iz puranjega fileja;Puranji trakci
9634;Lidl;2020-01-26;0.55;Pivo pils 05 l za;Pivo pils;Pivo pils
9635;Lidl;2020-01-26;1.29;Ananas;Ananas;Ananas
9636;Lidl;2020-01-26;1.99;Italijanska vrtna zelišča;Italijanska vrtna zelišča;Slovenska zelišče
9637;Lidl;2020-01-26;1.29;Zagrebška rezina 2 kosa za;Zagrebška rezina 2 kosa;Zagrebška rezina
9638;Lidl;2020-01-26;4.69;Mehki sir v slanici 1 kg za;Mehki sir v slanici;Mehki sir
9644;Lidl;2020-01-26;4.49;Komplet spodnjega perila za malčke 2 – delni;Komplet spodnjega perila malčke 2 – delni;Komplet spodnjega perila malčke 2 – delni
9645;Lidl;2020-01-26;5.99;Ogledalo/okvir za slike;Ogledalo/okvir slike;Ogledalo/okvir slike
9646;Hofer;2020-01-26;1.29;Mednarodne salame – specialitete;Mednarodne salame – specialitete;Mednarodne salame
9647;Hofer;2020-01-26;3.19;Renski rizling;Renski rizling;Renski rizling
9648;Hofer;2020-01-26;0.79;Sardine;Sardine;Sardine
9649;Hofer;2020-01-26;4.49;Rio mare 4 x 80 g za;Rio mare 4 x;Rio mare 4 x
9650;Hofer;2020-01-26;4.49;Natur premium piščanec;Natur premium piščanec;Natur premium piščanec
9651;Hofer;2020-01-26;6.99;Puranji file;Puranji file;Puranji file
9652;Hofer;2020-01-26;1.19;Jagodni nektar;Jagodni nektar;Jagodni nektar
9653;Hofer;2020-01-26;0.79;Trajno mleko brez laktoze;Trajno mleko brez laktoze;Sir brez laktoze
9654;Hofer;2020-01-26;2.09;Grški jogurt 1 kg za;Grški jogurt;Grški jogurt
9655;Hofer;2020-01-26;2.79;Pašteta gavrilovič 3 x 100 g za;Pašteta gavrilovič 3 x;Pašteta gavrilovič
9656;Hofer;2020-01-26;0.32;Hrana za mačke v pločevinki;Hrana mačke v pločevinki;Hrana mačke v pločevinki
9657;Hofer;2020-01-26;4.99;Tablete za strojno pomivanje posode;Tablete strojno pomivanje posode;Tablete strojno pomivanje posode
9658;Hofer;2020-01-26;1.49;Topljeni sir za mazanje;Topljeni sir mazanje;Topljeni sir
9659;Hofer;2020-01-26;0.89;Delikatesne kisle kumarice;Delikatesne kisle kumarice;Mini kumarice
9662;Hofer;2020-01-26;4.99;Glinena maska/mazilo;Glinena maska/mazilo;Glinena maska/mazilo
9663;Eurospin;2020-01-25;0.66;Rumeni krompir pakiran 5 kg;Rumeni krompir;Rumeni krompir
9664;Eurospin;2020-01-25;0.99;Koščki dimljene pancete 200 g za;Koščki dimljene pancete;Koščki dimljene pancete
9665;Eurospin;2020-01-25;0.59;Topljeni sir v lističih lahki 200 g za;Topljeni sir v lističih lahki;Topljeni sir
9666;Eurospin;2020-01-25;0.69;Polnjeni mentol bonboni 400 g za;Polnjeni mentol bonboni;Polnjeni mentol bonboni
9667;Eurospin;2020-01-25;1.25;5 – dnevna nagrobna sveča;5 – dnevna nagrobna sveča;5- dnevna nagrobna sveča
9670;Lidl;2020-01-19;2.99;Liči;Liči;Liči
9671;Lidl;2020-01-19;2.29;Piščančja bedra/stegna;Piščančja bedra/stegna;Piščančja stegna
9672;Lidl;2020-01-19;7.49;Jagnje v kosih;Jagnje v kosih;Jagnje
9673;Lidl;2020-01-19;2.79;Čevapčiči xxl;Čevapčiči xxl;Čevapčiči
9674;Lidl;2020-01-19;1.99;Čokolada milka;Čokolada milka;Čokolade milka
9675;Lidl;2020-01-19;2.99;Šopek tulipanov;Šopek tulipanov;Šopek tulipanov
9683;Lidl;2020-01-19;3.99;Ženske funkcijske rokavice;Ženske funkcijske rokavice;Ženske funkcijske rokavice
9686;Hofer;2020-01-19;3.59;Pivo union/zlatorog 4 x 05 l za;Pivo union/zlatorog 4 x;Pivo union/zlatorog 4 x
9687;Hofer;2020-01-19;3.19;Refošk;Refošk;Refošk
9688;Hofer;2020-01-19;3.09;Furlanska salama 400 g za;Furlanska salama;Milanska salama
9689;Hofer;2020-01-19;1.49;Klobasa za kuhanje 300 g za;Klobasa kuhanje;Klobasa kuhanje
9690;Hofer;2020-01-19;2.99;Piščančji mini file 500 g za;Piščančji mini file;Piščančji file
9691;Hofer;2020-01-19;3.29;Svinjski zrezki 500 g za;Svinjski zrezki;Svinjski steak
9692;Hofer;2020-01-19;1.99;Toaletni papir 3 slojni;Toaletni papir 3 slojni;Toaletni papir
9693;Hofer;2020-01-19;2.09;Osvežilec zraka s paličicami;Osvežilec zraka s paličicami;Osvežilec zraka s palčkami
9694;Hofer;2020-01-19;1.39;Arašidov flips;Arašidov flips;Arašidov flips
9695;Hofer;2020-01-19;1.59;Mešani pralineji;Mešani pralineji;Polnjeni vaflji
9696;Hofer;2020-01-19;5.99;Kozarci/steklenice za vlaganje;Kozarci/steklenice vlaganje;Kozarci/steklenice vlaganje
9697;Hofer;2020-01-19;4.79;Toaletna torbica;Toaletna torbica;Toaletna torbica
9698;Hofer;2020-01-19;3.09;Balzam za ustnice;Balzam ustnice;Balzam ustnice
9699;Eurospin;2020-01-18;0.4;Rumena čebula pakirana 10 kg;Rumena čebula;Rumena čebula
9700;Eurospin;2020-01-18;6.79;Vratovina;Vratovina;Vratovina
9701;Eurospin;2020-01-18;1.15;Feta dop 200 g za;Feta dop;Feta dop
9702;Eurospin;2020-01-18;3.19;Čokoladni pralineji večje pakiranje 850 g za;Čokoladni pralineji večje pakiranje;Čokoladni pralineji maksi -30
9703;Eurospin;2020-01-18;1.09;Večnamenske krpice 50 kosov;Večnamenske krpice 50 kosov;Večnamenske krpice 50 kosov
9706;Lidl;2020-01-12;1.29;Roma paradižnik xxl;Roma paradižnik xxl;Koktajl
9707;Lidl;2020-01-12;5.99;Odojek v kosih;Odojek v kosih;Odojek
9708;Lidl;2020-01-12;2.99;Mleto mešano meso xxl za;Mleto mešano meso xxl;Mleto mešano meso
9709;Lidl;2020-01-12;1.69;Sir ementalec;Sir ementalec;Sir ementalec
9710;Lidl;2020-01-12;1.19;Mehki sir v slanici;Mehki sir v slanici;Mehki sir
9711;Lidl;2020-01-12;0.75;Riževa čokolada;Riževa čokolada;Bella čokolada
9712;Lidl;2020-01-12;2.99;Šopek tulipanov;Šopek tulipanov;Šopek tulipanov
9713;Hofer;2020-01-12;3.59;Pivo union/zlatorog 4 x 0 5 l za;Pivo union/zlatorog 4 x 0;Pivo union/zlatorog 4 x
9714;Hofer;2020-01-12;3.19;Refošk;Refošk;Refošk
9715;Hofer;2020-01-12;3.09;Furlanska salama 400 g za;Furlanska salama;Milanska salama
9716;Hofer;2020-01-12;1.49;Klobasa za kuhanje 350 g za;Klobasa kuhanje;Klobasa kuhanje
9717;Hofer;2020-01-12;2.99;Piščančji mini file 500 g za;Piščančji mini file;Piščančji file
9718;Hofer;2020-01-12;3.29;Svinjski zrezki 500 g za;Svinjski zrezki;Svinjski steak
9719;Hofer;2020-01-12;1.19;Toast šunka 200 g za;Toast šunka;Toast
9720;Hofer;2020-01-12;2.59;Sir roblek 440 g za;Sir roblek;Sir roblek
9721;Hofer;2020-01-12;0.6;Trajno mleko;Trajno mleko;Trajno mleko
9722;Hofer;2020-01-12;6.79;Sveža torta;Sveža torta;Sveža raca
9723;Hofer;2020-01-12;1.99;Toaletni papir;Toaletni papir;Toaletni papir
9724;Hofer;2020-01-12;2.09;Osvežilec zraka s palčkami;Osvežilec zraka s palčkami;Osvežilec zraka s palčkami
9725;Hofer;2020-01-12;1.39;Arašidov flips;Arašidov flips;Arašidov flips
9726;Hofer;2020-01-12;1.59;Mešani pralineji;Mešani pralineji;Polnjeni vaflji
9727;Hofer;2020-01-12;5.99;Kozarci/steklenice za vlaganje;Kozarci/steklenice vlaganje;Kozarci/steklenice vlaganje
9728;Hofer;2020-01-12;4.79;Toaletna torbica;Toaletna torbica;Toaletna torbica
9729;Hofer;2020-01-12;3.09;Balzam za ustnice;Balzam ustnice;Balzam ustnice
9730;Eurospin;2020-01-11;0.4;Rumeni krompir pakiran po 10 kg;Rumeni krompir po;Rumeni krompir
9731;Eurospin;2020-01-11;2.19;Kmečki pršut rezine 300 g za;Kmečki pršut rezine;Kmečki pršut
9732;Eurospin;2020-01-11;0.99;Mlečni napitek z aktivnimi encimi jagoda/mešano sadje;Mlečni napitek z aktivnimi encimi jagoda/mešano sadje;Mlečni napitek
9733;Eurospin;2020-01-11;0.19;Ledeni čaj limona/breskev 500 ml za;Ledeni čaj limona/breskev;Ledeni čaj
9734;Eurospin;2020-01-11;1.89;Toaletni papir 3 – slojni 12 – rol za;Toaletni papir 3 – slojni 12 – rol;Toaletni papir
9736;Eurospin;2020-01-11;2.99;Fotokopirni papir velikosti a4 za;Fotokopirni papir velikosti a4;Fotokopirni papir velikosti a4
9737;Eurospin;2020-01-04;0.99;Pomaranče;Pomaranče;Pomaranče
9738;Eurospin;2020-01-04;1.29;Speck – dimljeno sušeno stegno rezine 120 g za;Speck – dimljeno sušeno stegno rezine;Speck dimljeno sušeno stegno
9739;Eurospin;2020-01-04;1.29;Čajni kolači z vanilijevo aromo/kakavovim prelivom 800 g za;Čajni kolači z vanilijevo aromo/kakavovim prelivom;Čajni kolači z vanilijevo aromo/kakavovim prelivom
9740;Eurospin;2020-01-04;0.55;Sadni nektar različni okusi;Sadni nektar različni okusi;Sadni nektar različni okusi
9741;Eurospin;2020-01-04;1.35;Papirnate brisače 400 lističev;Papirnate brisače 400 lističev;Papirnate brisače
9743;Lidl;2020-01-05;2.69;Goveje meso za golaž 480 g za;Goveje meso golaž;Goveje meso juho
9744;Lidl;2020-01-05;0.99;Mesni narezek;Mesni narezek;Mesni burek
9745;Lidl;2020-01-05;6.99;Dimljena slanina;Dimljena slanina;Dimljena slanina
9746;Lidl;2020-01-05;0.79;Solata ledenka;Solata ledenka;Solata ledenka
9747;Lidl;2020-01-05;1.59;Zamrznjene maline 500 g za;Zamrznjene maline;Zamrznjene maline
9748;Lidl;2020-01-05;1.99;Kuhinjske brisače 2 – slojne;Kuhinjske brisače 2 – slojne;Kuhinjske brisače
